tag,step,wall_time,value
loss_d,246699,1783769583.5026739,2.7321434020996094
loss_d,246749,1783769591.9196684,2.519141674041748
loss_d,246799,1783769600.7336583,2.14644193649292
loss_d,246849,1783769608.2388537,2.252389907836914
loss_d,246899,1783769616.5645018,2.6562047004699707
loss_d,246949,1783769623.6461496,2.0391783714294434
loss_d,246999,1783769632.6343775,3.099698305130005
loss_d,247049,1783769639.5495374,2.084953784942627
loss_d,247099,1783769648.3335438,3.1047463417053223
loss_d,247149,1783769655.4233825,2.2261228561401367
loss_d,247199,1783769664.0284407,2.9531936645507812
loss_d,247249,1783769672.7947738,2.094001293182373
loss_d,247299,1783769679.9060638,2.7893548011779785
loss_d,247349,1783769688.9150338,1.9916366338729858
loss_d,247399,1783769696.4594254,2.263216018676758
loss_d,247449,1783769705.43892,2.271380662918091
loss_d,247499,1783769712.6802104,2.439110517501831
loss_d,247549,1783769721.329404,1.475045919418335
loss_d,247599,1783769729.5762486,2.6250975131988525
loss_d,247649,1783769736.382007,2.0908281803131104
loss_d,247699,1783769744.8176346,2.6726415157318115
loss_d,247749,1783769752.0597177,2.2178282737731934
loss_d,247799,1783769760.8271205,2.580277919769287
loss_d,247849,1783769768.1456904,2.195892333984375
loss_d,247899,1783769776.8818555,2.5692954063415527
loss_d,247949,1783769783.6399555,2.583752155303955
loss_d,247999,1783769792.2265089,2.1038575172424316
loss_d,248049,1783769800.6950147,3.0889668464660645
loss_d,248099,1783769807.2006824,2.2958157062530518
loss_d,248149,1783769815.7369704,3.059380531311035
loss_d,248199,1783769822.3165145,2.1250104904174805
loss_d,248249,1783769830.6043868,2.064971446990967
loss_d,248299,1783769837.3441875,2.739323616027832
loss_d,248349,1783769846.0455751,1.7969774007797241
loss_d,248399,1783769854.4425561,2.9537875652313232
loss_d,248449,1783769861.6016836,2.8518552780151367
loss_d,248499,1783769870.2149096,2.1354141235351562
loss_d,248549,1783769877.7465522,2.8547091484069824
loss_d,248599,1783769886.8706331,2.1083240509033203
loss_d,248649,1783769893.9774656,2.578122138977051
loss_d,248699,1783769903.4422534,2.1349098682403564
loss_d,248749,1783769911.0838926,2.3752334117889404
loss_d,248799,1783769920.340071,2.9161548614501953
loss_d,248849,1783769929.4224386,2.138903856277466
loss_d,248899,1783769936.9138343,2.470428943634033
loss_d,248949,1783769945.629392,2.6499507427215576
loss_d,248999,1783769952.6165802,2.01277494430542
loss_d,249049,1783769961.1470733,2.4906508922576904
loss_d,249099,1783769968.2386909,2.340822219848633
loss_d,249149,1783769977.0818055,2.651472568511963
loss_d,249199,1783769984.372289,2.0931742191314697
loss_d,249249,1783769992.8695807,2.9150192737579346
loss_d,249299,1783770001.6691723,2.183138608932495
loss_d,249349,1783770008.6073766,2.6922595500946045
loss_d,249399,1783770017.5583093,2.1433143615722656
loss_d,249449,1783770024.919346,2.579291820526123
loss_d,249499,1783770034.061372,2.6910457611083984
loss_d,249549,1783770041.7113318,2.0964319705963135
loss_d,249599,1783770051.0207903,2.7897214889526367
loss_d,249649,1783770060.139694,2.142836809158325
loss_d,249699,1783770067.5372562,2.661602258682251
loss_d,249749,1783770076.0771408,1.8279492855072021
loss_d,249799,1783770082.6464837,2.9164271354675293
loss_d,249849,1783770091.4758406,2.0310444831848145
loss_d,249899,1783770098.808749,2.101702928543091
loss_d,249949,1783770107.2762215,2.8037734031677246
loss_d,249999,1783770113.9063938,2.3938448429107666
loss_d,250049,1783770122.7265902,2.2937026023864746
loss_d,250099,1783770131.1454554,2.590977191925049
loss_d,250149,1783770138.2272935,2.2560322284698486
loss_d,250199,1783770147.1149075,2.839384078979492
loss_d,250249,1783770153.729246,1.8493616580963135
loss_d,250299,1783770162.4783752,2.38493275642395
loss_d,250349,1783770169.7220669,2.7900032997131348
loss_d,250399,1783770178.7453642,2.1969504356384277
loss_d,250449,1783770187.5470922,2.169992208480835
loss_d,250499,1783770194.7192032,1.9081121683120728
loss_d,250549,1783770203.2731335,2.347717761993408
loss_d,250599,1783770210.6179633,2.1842074394226074
loss_d,250649,1783770219.605776,2.9115352630615234
loss_d,250699,1783770226.9363213,2.4422333240509033
loss_d,250749,1783770235.449158,2.7653260231018066
loss_d,250799,1783770243.0755255,2.9039652347564697
loss_d,250849,1783770252.4005756,2.6967718601226807
loss_d,250899,1783770261.2906141,2.320070266723633
loss_d,250949,1783770269.0135138,2.442328929901123
loss_d,250999,1783770278.2283998,2.601701021194458
loss_d,251049,1783770285.3410285,2.809727907180786
loss_d,251099,1783770294.2453525,2.8333182334899902
loss_d,251149,1783770300.979381,2.1454966068267822
loss_d,251199,1783770310.0473568,2.1654272079467773
loss_d,251249,1783770318.9367352,2.762159824371338
loss_d,251299,1783770326.417798,2.1921868324279785
loss_d,251349,1783770334.9054213,2.301238536834717
loss_d,251399,1783770341.7747533,2.193411350250244
loss_d,251449,1783770350.272473,2.2538602352142334
loss_d,251499,1783770357.5959413,2.6027443408966064
loss_d,251549,1783770366.418926,2.1339917182922363
loss_d,251599,1783770373.491333,3.0095787048339844
loss_d,251649,1783770381.8482153,2.1888785362243652
loss_d,251699,1783770390.8160148,2.54355525970459
loss_d,251749,1783770398.6394107,2.331089973449707
loss_d,251799,1783770407.5036812,2.9730136394500732
loss_d,251849,1783770414.8836358,2.497654676437378
loss_d,251899,1783770424.1562545,1.9595595598220825
loss_d,251949,1783770431.5837245,2.777377128601074
loss_d,251999,1783770440.6881676,2.0620672702789307
loss_d,252049,1783770449.3219385,2.5755412578582764
loss_d,252099,1783770456.5450783,2.601623773574829
loss_d,252149,1783770465.3750174,2.1733107566833496
loss_d,252199,1783770472.5170693,3.2035977840423584
loss_d,252249,1783770481.5215123,2.1567487716674805
loss_d,252299,1783770488.9147346,2.981473445892334
loss_d,252349,1783770497.6309133,2.2153232097625732
loss_d,252399,1783770505.0622432,2.151167392730713
loss_d,252449,1783770513.9462059,3.098240852355957
loss_d,252499,1783770522.7155375,1.7997492551803589
loss_d,252549,1783770530.049862,2.923248052597046
loss_d,252599,1783770538.8092918,2.2425787448883057
loss_d,252649,1783770546.2750518,2.7316668033599854
loss_d,252699,1783770555.8938782,2.5038955211639404
loss_d,252749,1783770563.3456633,2.0269811153411865
loss_d,252799,1783770571.9677165,2.82081937789917
loss_d,252849,1783770581.0967894,2.4015140533447266
loss_d,252899,1783770588.3652952,2.430417537689209
loss_d,252949,1783770597.441707,2.5766451358795166
loss_d,252999,1783770604.8444657,2.1060616970062256
loss_d,253049,1783770613.7540631,2.381265163421631
loss_d,253099,1783770620.534829,2.0975685119628906
loss_d,253149,1783770629.4981465,2.878201961517334
loss_d,253199,1783770636.5429022,2.4072961807250977
loss_d,253249,1783770645.3554587,2.710073471069336
loss_d,253299,1783770653.599139,2.4683845043182373
loss_d,253349,1783770661.0705466,2.3595144748687744
loss_d,253399,1783770669.8667984,3.039696216583252
loss_d,253449,1783770676.8890128,2.061648368835449
loss_d,253499,1783770685.894406,2.8395891189575195
loss_d,253549,1783770692.906456,1.981027364730835
loss_d,253599,1783770701.7734442,2.470451831817627
loss_d,253649,1783770708.6553628,2.2090487480163574
loss_d,253699,1783770717.3923974,2.820297956466675
loss_d,253749,1783770726.0106049,2.2638907432556152
loss_d,253799,1783770733.6151552,2.592489242553711
loss_d,253849,1783770742.3731024,2.5167036056518555
loss_d,253899,1783770749.5636556,2.1038167476654053
loss_d,253949,1783770757.9617395,2.839900493621826
loss_d,253999,1783770764.832881,1.828761339187622
loss_d,254049,1783770773.467157,3.1629319190979004
loss_d,254099,1783770781.9733725,2.023144245147705
loss_d,254149,1783770789.1617167,2.753495216369629
loss_d,254199,1783770797.8725455,1.9524164199829102
loss_d,254249,1783770804.6398604,3.0747005939483643
loss_d,254299,1783770813.19987,2.2767157554626465
loss_d,254349,1783770819.6657333,2.1965348720550537
loss_d,254399,1783770828.2961595,2.7624382972717285
loss_d,254449,1783770835.3355641,2.1807234287261963
loss_d,254499,1783770844.1050856,3.0046334266662598
loss_d,254549,1783770853.0485225,2.1311867237091064
loss_d,254599,1783770860.0678556,2.8068864345550537
loss_d,254649,1783770869.1024802,2.1497092247009277
loss_d,254699,1783770875.8609343,2.3098537921905518
loss_d,254749,1783770884.7455204,2.2944326400756836
loss_d,254799,1783770892.1142173,2.612530469894409
loss_d,254849,1783770900.9046197,2.281280517578125
loss_d,254899,1783770909.8435135,2.8180770874023438
loss_d,254949,1783770917.2178123,1.8605886697769165
loss_d,254999,1783770925.8953195,2.325328826904297
loss_d,255049,1783770932.5816002,2.965217113494873
loss_d,255099,1783770940.8421113,2.457493782043457
loss_d,255149,1783770948.1272523,2.0363564491271973
loss_d,255199,1783770956.7226355,1.8967136144638062
loss_d,255249,1783770964.1652188,2.7531943321228027
loss_d,255299,1783770973.333075,2.1852633953094482
loss_d,255349,1783770982.1833062,2.1204566955566406
loss_d,255399,1783770989.8684099,2.8932816982269287
loss_d,255449,1783770998.2902138,1.9696249961853027
loss_d,255499,1783771005.4103653,3.0022974014282227
loss_d,255549,1783771014.4376807,2.133634567260742
loss_d,255599,1783771021.7399006,1.9715582132339478
loss_d,255649,1783771030.649263,2.8863778114318848
loss_d,255699,1783771039.271557,2.042133331298828
loss_d,255749,1783771046.959068,3.013472080230713
loss_d,255799,1783771055.9543262,2.1604270935058594
loss_d,255849,1783771063.1422513,2.548555850982666
loss_d,255899,1783771072.1019807,2.199658155441284
loss_d,255949,1783771079.4859908,2.096547842025757
loss_d,255999,1783771087.9915833,3.174652576446533
loss_d,256049,1783771094.8965356,1.8434978723526
loss_d,256099,1783771103.7655048,2.3641886711120605
loss_d,256149,1783771112.6709132,2.800720453262329
loss_d,256199,1783771120.0809212,2.4003477096557617
loss_d,256249,1783771128.7294328,2.4111204147338867
loss_d,256299,1783771136.1061635,2.2629218101501465
loss_d,256349,1783771145.0631025,3.149988889694214
loss_d,256399,1783771152.266701,2.307400703430176
loss_d,256449,1783771161.3851633,3.05737566947937
loss_d,256499,1783771170.159216,2.6699161529541016
loss_d,256549,1783771177.4455914,2.267841100692749
loss_d,256599,1783771186.2741168,2.7879631519317627
loss_d,256649,1783771193.729825,2.2856345176696777
loss_d,256699,1783771202.5062938,2.1490111351013184
loss_d,256749,1783771209.5379412,2.2687058448791504
loss_d,256799,1783771218.665911,2.502753257751465
loss_d,256849,1783771225.8484983,2.9457719326019287
loss_d,256899,1783771234.531119,1.9576575756072998
loss_d,256949,1783771243.0695734,2.6926393508911133
loss_d,256999,1783771250.5704658,1.9926095008850098
loss_d,257049,1783771259.5142007,2.073941469192505
loss_d,257099,1783771266.9271586,2.3016436100006104
loss_d,257149,1783771276.2112837,2.336665153503418
loss_d,257199,1783771283.5379775,2.5468716621398926
loss_d,257249,1783771292.7290335,2.3531229496002197
loss_d,257299,1783771302.2948425,2.5415143966674805
loss_d,257349,1783771309.7048833,2.8658089637756348
loss_d,257399,1783771318.8843224,1.8985861539840698
loss_d,257449,1783771326.3547816,1.9659643173217773
loss_d,257499,1783771335.4724495,2.763559103012085
loss_d,257549,1783771342.5879793,2.076585054397583
loss_d,257599,1783771351.4701147,2.8258519172668457
loss_d,257649,1783771358.425269,2.105471134185791
loss_d,257699,1783771367.417372,3.1038694381713867
loss_d,257749,1783771376.484702,2.29508900642395
loss_d,257799,1783771383.8177655,2.451686382293701
loss_d,257849,1783771392.5991316,2.930846929550171
loss_d,257899,1783771400.2124665,2.0840728282928467
loss_d,257949,1783771408.8989632,2.916457176208496
loss_d,257999,1783771415.9036462,2.075099229812622
loss_d,258049,1783771424.493394,2.5742297172546387
loss_d,258099,1783771431.6287084,2.189157009124756
loss_d,258149,1783771440.0345387,2.800828456878662
loss_d,258199,1783771448.8521361,2.2845988273620605
loss_d,258249,1783771456.186831,2.428007125854492
loss_d,258299,1783771465.0631359,2.1368026733398438
loss_d,258349,1783771471.9784331,2.4289870262145996
loss_d,258399,1783771481.3060114,2.6967310905456543
loss_d,258449,1783771488.9786696,2.2015023231506348
loss_d,258499,1783771498.0320613,2.2995424270629883
loss_d,258549,1783771506.9055421,1.8508670330047607
loss_d,258599,1783771513.9119623,2.7784461975097656
loss_d,258649,1783771522.4407709,2.0978198051452637
loss_d,258699,1783771529.3207412,2.341374397277832
loss_d,258749,1783771538.1030777,3.2131216526031494
loss_d,258799,1783771545.2672868,2.201429605484009
loss_d,258849,1783771554.104702,2.756321907043457
loss_d,258899,1783771561.2052054,2.073551654815674
loss_d,258949,1783771569.821973,2.8822450637817383
loss_d,258999,1783771578.5909493,2.9148576259613037
loss_d,259049,1783771585.3268147,2.156111478805542
loss_d,259099,1783771594.1214347,2.751800775527954
loss_d,259149,1783771600.8755395,2.1922733783721924
loss_d,259199,1783771609.999635,2.5714640617370605
loss_d,259249,1783771617.123054,2.0856330394744873
loss_d,259299,1783771625.6919246,3.0798068046569824
loss_d,259349,1783771634.1831105,2.30120849609375
loss_d,259399,1783771641.4058495,1.9684585332870483
loss_d,259449,1783771649.951816,2.5918753147125244
loss_d,259499,1783771657.0829103,2.594940423965454
loss_d,259549,1783771665.642542,2.2097697257995605
loss_d,259599,1783771672.5967078,2.5834240913391113
loss_d,259649,1783771680.983224,2.1990127563476562
loss_d,259699,1783771687.905184,2.1205198764801025
loss_d,259749,1783771696.7164745,2.816592216491699
loss_d,259799,1783771705.5222073,2.0742783546447754
loss_d,259849,1783771712.351914,2.9402637481689453
loss_d,259899,1783771721.1149724,2.4937970638275146
loss_d,259949,1783771727.99233,2.170515775680542
loss_d,259999,1783771736.778273,2.9350366592407227
loss_d,260049,1783771743.9034135,2.0787343978881836
loss_d,260099,1783771752.7706475,2.5173566341400146
loss_d,260149,1783771761.2534227,2.0387349128723145
loss_d,260199,1783771768.2138984,2.4626705646514893
loss_d,260249,1783771776.8796158,2.595125198364258
loss_d,260299,1783771783.7687926,2.318699359893799
loss_d,260349,1783771792.537917,2.7638132572174072
loss_d,260399,1783771799.564115,1.9872183799743652
loss_d,260449,1783771808.3198996,2.883772611618042
loss_d,260499,1783771815.0903156,2.122244358062744
loss_d,260549,1783771823.938877,2.244886636734009
loss_d,260599,1783771832.4651613,2.7891933917999268
loss_d,260649,1783771840.109263,2.1669626235961914
loss_d,260699,1783771848.9389439,2.9007973670959473
loss_d,260749,1783771856.4162521,2.737438678741455
loss_d,260799,1783771865.8157802,2.0965464115142822
loss_d,260849,1783771873.3585002,2.5094587802886963
loss_d,260899,1783771882.1817482,2.2077600955963135
loss_d,260949,1783771890.9234278,2.5891926288604736
loss_d,260999,1783771898.2205975,3.1200695037841797
loss_d,261049,1783771907.309891,2.2058000564575195
loss_d,261099,1783771914.8409417,2.2666003704071045
loss_d,261149,1783771923.9441288,2.029849052429199
loss_d,261199,1783771931.1802118,2.9655826091766357
loss_d,261249,1783771940.003196,1.8747533559799194
loss_d,261299,1783771946.8445423,2.9691858291625977
loss_d,261349,1783771955.5269587,2.4294209480285645
loss_d,261399,1783771964.5677521,2.2445764541625977
loss_d,261449,1783771972.0787554,3.0525331497192383
loss_d,261499,1783771981.196261,2.2576708793640137
loss_d,261549,1783771988.5017674,2.887432098388672
loss_d,261599,1783771997.7542696,2.093405246734619
loss_d,261649,1783772005.0777442,2.461717367172241
loss_d,261699,1783772014.2145243,2.1602840423583984
loss_d,261749,1783772023.295274,2.6971471309661865
loss_d,261799,1783772030.7468286,2.3032357692718506
loss_d,261849,1783772039.8772562,2.921578884124756
loss_d,261899,1783772047.2458436,2.1906580924987793
loss_d,261949,1783772056.1325238,2.784073829650879
loss_d,261999,1783772063.5139196,2.123046875
loss_d,262049,1783772072.7604394,2.675924777984619
loss_d,262099,1783772080.2392569,2.016763210296631
loss_d,262149,1783772089.2055461,2.282458782196045
loss_d,262199,1783772098.1148305,2.8215646743774414
loss_d,262249,1783772105.3190024,2.29606294631958
loss_d,262299,1783772114.3195884,2.9359076023101807
loss_d,262349,1783772121.551609,2.0640509128570557
loss_d,262399,1783772130.0369527,3.0804028511047363
loss_d,262449,1783772137.258501,2.242149829864502
loss_d,262499,1783772146.209744,2.992037773132324
loss_d,262549,1783772153.1553955,2.103748083114624
loss_d,262599,1783772161.962525,2.9401705265045166
loss_d,262649,1783772171.1762192,2.286100387573242
loss_d,262699,1783772178.2391713,2.9320223331451416
loss_d,262749,1783772186.9124596,2.3524093627929688
loss_d,262799,1783772194.3396819,3.0671024322509766
loss_d,262849,1783772203.4572976,2.4079952239990234
loss_d,262899,1783772210.833584,2.1219635009765625
loss_d,262949,1783772220.0911644,2.882628917694092
loss_d,262999,1783772228.9631577,2.242704153060913
loss_d,263049,1783772236.1065156,2.165585517883301
loss_d,263099,1783772244.8416705,2.9407925605773926
loss_d,263149,1783772252.2725277,2.0186595916748047
loss_d,263199,1783772261.3603098,2.8877220153808594
loss_d,263249,1783772268.0546887,2.109818696975708
loss_d,263299,1783772276.904239,2.414487361907959
loss_d,263349,1783772283.6796954,2.8968799114227295
loss_d,263399,1783772292.5053608,2.3938446044921875
loss_d,263449,1783772301.6750388,2.8253655433654785
loss_d,263499,1783772309.0878906,2.0904595851898193
loss_d,263549,1783772317.949216,2.9229648113250732
loss_d,263599,1783772325.3140345,2.1726934909820557
loss_d,263649,1783772334.308356,2.4175007343292236
loss_d,263699,1783772341.5320528,1.9404197931289673
loss_d,263749,1783772350.4407244,2.9443342685699463
loss_d,263799,1783772359.288199,2.8706185817718506
loss_d,263849,1783772366.763609,2.187364339828491
loss_d,263899,1783772375.6860979,2.1505486965179443
loss_d,263949,1783772383.3108356,3.2248315811157227
loss_d,263999,1783772392.0457573,1.7955708503723145
loss_d,264049,1783772399.343535,2.8377296924591064
loss_d,264099,1783772408.225504,1.942091464996338
loss_d,264149,1783772415.4560807,3.0573034286499023
loss_d,264199,1783772424.0131874,1.9750032424926758
loss_d,264249,1783772432.743691,2.1811046600341797
loss_d,264299,1783772439.903261,2.624570369720459
loss_d,264349,1783772449.1158519,2.201155424118042
loss_d,264399,1783772456.3123097,2.6430914402008057
loss_d,264449,1783772465.2472878,2.4642646312713623
loss_d,264499,1783772472.305152,2.2623403072357178
loss_d,264549,1783772480.840581,3.0980377197265625
loss_d,264599,1783772489.5593088,2.275355339050293
loss_d,264649,1783772496.950822,2.8652310371398926
loss_d,264699,1783772506.374649,2.2441277503967285
loss_d,264749,1783772513.9276655,2.277477741241455
loss_d,264799,1783772523.1527503,2.9981069564819336
loss_d,264849,1783772530.2636442,1.9088081121444702
loss_d,264899,1783772539.3793375,2.8972513675689697
loss_d,264949,1783772546.654933,2.887758255004883
loss_d,264999,1783772555.3687897,2.0883536338806152
loss_d,265049,1783772564.0328653,2.8424031734466553
loss_d,265099,1783772571.493058,2.3628244400024414
loss_d,265149,1783772580.4353604,2.577019691467285
loss_d,265199,1783772587.6860912,2.6901473999023438
loss_d,265249,1783772596.4775643,2.134610414505005
loss_d,265299,1783772603.8593655,2.7769851684570312
loss_d,265349,1783772613.1140938,2.1437249183654785
loss_d,265399,1783772622.408844,2.117544651031494
loss_d,265449,1783772629.7283657,2.8994369506835938
loss_d,265499,1783772638.3280199,2.0953774452209473
loss_d,265549,1783772645.3036664,2.021318197250366
loss_d,265599,1783772653.97617,2.897827625274658
loss_d,265649,1783772661.2373834,2.087904214859009
loss_d,265699,1783772670.0935755,2.168250322341919
loss_d,265749,1783772676.9983654,2.990036964416504
loss_d,265799,1783772686.0088885,1.9015800952911377
loss_d,265849,1783772694.8411763,2.925084114074707
loss_d,265899,1783772702.1961286,2.0090692043304443
loss_d,265949,1783772710.885674,2.7081685066223145
loss_d,265999,1783772717.5086932,2.432811975479126
loss_d,266049,1783772726.2529697,2.282513380050659
loss_d,266099,1783772732.8384147,2.78120493888855
loss_d,266149,1783772741.5310485,2.169170379638672
loss_d,266199,1783772750.3898747,2.6900999546051025
loss_d,266249,1783772757.9510071,2.3773210048675537
loss_d,266299,1783772766.584598,2.7481956481933594
loss_d,266349,1783772774.2481546,2.482774496078491
loss_d,266399,1783772783.02883,2.11033034324646
loss_d,266449,1783772789.8778536,2.9153389930725098
loss_d,266499,1783772798.5787356,2.1685423851013184
loss_d,266549,1783772805.166191,2.047029733657837
loss_d,266599,1783772813.934825,2.551024913787842
loss_d,266649,1783772822.690713,2.225036144256592
loss_d,266699,1783772829.5674996,2.5003104209899902
loss_d,266749,1783772838.6312425,2.4253087043762207
loss_d,266799,1783772845.7465315,2.095937490463257
loss_d,266849,1783772856.633663,2.813840389251709
loss_d,266899,1783772863.8268642,2.659240961074829
loss_d,266949,1783772872.9701529,1.9595181941986084
loss_d,266999,1783772880.269359,2.8620548248291016
loss_g,49,1783729505.9230685,34.92066955566406
loss_g,99,1783729515.9838274,33.81361770629883
loss_g,149,1783729523.7118385,31.355039596557617
loss_g,199,1783729533.4502482,32.5547981262207
loss_g,249,1783729541.3339467,31.05200958251953
loss_g,299,1783729551.344452,29.173107147216797
loss_g,349,1783729559.103353,32.55093002319336
loss_g,399,1783729568.784378,30.108253479003906
loss_g,449,1783729578.4762936,29.973695755004883
loss_g,499,1783729586.5012887,29.5889835357666
loss_g,549,1783729596.3227022,30.705684661865234
loss_g,599,1783729604.3540788,31.285146713256836
loss_g,649,1783729613.9183555,30.743581771850586
loss_g,699,1783729622.0610378,29.997488021850586
loss_g,749,1783729631.7227466,30.603450775146484
loss_g,799,1783729639.6108758,28.832704544067383
loss_g,849,1783729649.048719,31.245100021362305
loss_g,899,1783729658.3438,29.077823638916016
loss_g,949,1783729666.4760056,28.93177604675293
loss_g,999,1783729676.0682418,29.3845272064209
loss_g,1049,1783729684.1209285,28.764686584472656
loss_g,1099,1783729693.7076027,29.155393600463867
loss_g,1149,1783729701.5430918,30.15203857421875
loss_g,1199,1783729710.953667,26.747901916503906
loss_g,1249,1783729720.3596468,29.348846435546875
loss_g,1299,1783729728.0570357,28.54986572265625
loss_g,1349,1783729737.700539,28.31231117248535
loss_g,1399,1783729745.6025639,28.262792587280273
loss_g,1449,1783729754.7601564,28.531814575195312
loss_g,1499,1783729762.4040003,28.444713592529297
loss_g,1549,1783729771.9373543,28.45523452758789
loss_g,1599,1783729805.0343943,28.226749420166016
loss_g,1649,1783729814.5125294,26.997594833374023
loss_g,1699,1783729823.9663234,27.434816360473633
loss_g,1749,1783729831.7623513,27.744901657104492
loss_g,1799,1783729841.0597725,27.995994567871094
loss_g,1849,1783729848.4999492,28.150463104248047
loss_g,1899,1783729857.841693,28.482009887695312
loss_g,1949,1783729865.484415,27.70572280883789
loss_g,1999,1783729874.8870938,28.805797576904297
loss_g,2049,1783729883.7770863,27.413175582885742
loss_g,2099,1783729891.0365133,30.138938903808594
loss_g,2149,1783729900.1443107,27.133338928222656
loss_g,2199,1783729907.5474772,27.175079345703125
loss_g,2249,1783729916.874379,26.701091766357422
loss_g,2299,1783729924.343456,26.669757843017578
loss_g,2349,1783729933.6104853,27.452190399169922
loss_g,2399,1783729941.1328998,29.070491790771484
loss_g,2449,1783729950.595288,27.10036277770996
loss_g,2499,1783729959.9509633,27.58404541015625
loss_g,2549,1783729967.7738147,26.41509246826172
loss_g,2599,1783729977.2874703,28.95564842224121
loss_g,2649,1783729985.0409353,26.515283584594727
loss_g,2699,1783729994.496955,26.555028915405273
loss_g,2749,1783730002.1676598,27.62856674194336
loss_g,2799,1783730011.192341,27.101390838623047
loss_g,2849,1783730020.3828354,28.642248153686523
loss_g,2899,1783730028.346259,26.672008514404297
loss_g,2949,1783730037.7456765,26.781761169433594
loss_g,2999,1783730045.3690898,26.637248992919922
loss_g,3049,1783730054.957604,28.907955169677734
loss_g,3099,1783730062.9264152,27.050371170043945
loss_g,3149,1783730072.1084974,27.177448272705078
loss_g,3199,1783730080.0456266,29.411178588867188
loss_g,3249,1783730089.1199706,26.20466423034668
loss_g,3299,1783730098.3050818,26.741729736328125
loss_g,3349,1783730106.1252067,28.28009605407715
loss_g,3399,1783730115.4722838,28.04498863220215
loss_g,3449,1783730123.1044505,27.491064071655273
loss_g,3499,1783730132.2548892,29.381717681884766
loss_g,3549,1783730139.4865088,27.083786010742188
loss_g,3599,1783730147.8964984,26.668886184692383
loss_g,3649,1783730156.7485726,27.39033317565918
loss_g,3699,1783730163.6656604,25.826133728027344
loss_g,3749,1783730172.2347395,27.460172653198242
loss_g,3799,1783730179.1839726,27.777114868164062
loss_g,3849,1783730187.1862555,25.855426788330078
loss_g,3899,1783730194.4409158,26.7794189453125
loss_g,3949,1783730203.1795654,26.526290893554688
loss_g,3999,1783730210.0101233,29.07172966003418
loss_g,4049,1783730218.5736246,26.540714263916016
loss_g,4099,1783730227.2664058,28.12520408630371
loss_g,4149,1783730234.145319,26.735368728637695
loss_g,4199,1783730242.555703,28.21807289123535
loss_g,4249,1783730249.4951692,27.30968475341797
loss_g,4299,1783730258.0490792,25.754993438720703
loss_g,4349,1783730265.0124986,26.805774688720703
loss_g,4399,1783730273.4040062,27.041296005249023
loss_g,4449,1783730280.1958084,27.402328491210938
loss_g,4499,1783730289.2679982,26.726198196411133
loss_g,4549,1783730298.108677,25.951705932617188
loss_g,4599,1783730304.7838404,27.22675323486328
loss_g,4649,1783730313.761652,27.50067901611328
loss_g,4699,1783730320.8677342,24.631166458129883
loss_g,4749,1783730329.4803615,26.878671646118164
loss_g,4799,1783730336.8641872,28.09703826904297
loss_g,4849,1783730345.0271618,26.538789749145508
loss_g,4899,1783730353.221645,27.427846908569336
loss_g,4949,1783730360.4799244,25.906967163085938
loss_g,4999,1783730368.998432,27.230886459350586
loss_g,5049,1783730376.3392532,28.00177764892578
loss_g,5099,1783730385.6302817,26.277074813842773
loss_g,5149,1783730393.0404537,24.88518524169922
loss_g,5199,1783730401.4818103,26.885366439819336
loss_g,5249,1783730408.319377,27.534055709838867
loss_g,5299,1783730417.0477676,27.370952606201172
loss_g,5349,1783730425.7555668,27.1392879486084
loss_g,5399,1783730433.0158784,25.689407348632812
loss_g,5449,1783730441.400311,26.85223960876465
loss_g,5499,1783730448.8055136,27.405736923217773
loss_g,5549,1783730457.4433413,26.22443962097168
loss_g,5599,1783730464.3000588,26.50200080871582
loss_g,5649,1783730473.1395013,25.31434440612793
loss_g,5699,1783730482.0926404,25.86095428466797
loss_g,5749,1783730489.4998362,26.15008544921875
loss_g,5799,1783730498.6639264,26.714492797851562
loss_g,5849,1783730505.764604,26.601707458496094
loss_g,5899,1783730514.7900996,27.051118850708008
loss_g,5949,1783730521.8799672,25.4019832611084
loss_g,5999,1783730529.947618,27.96044158935547
loss_g,6049,1783730536.8229291,27.06968116760254
loss_g,6099,1783730545.8557196,25.76850128173828
loss_g,6149,1783730554.544822,27.303279876708984
loss_g,6199,1783730561.233071,26.982158660888672
loss_g,6249,1783730569.7065668,25.05550193786621
loss_g,6299,1783730576.704761,25.85486602783203
loss_g,6349,1783730585.6216912,24.721416473388672
loss_g,6399,1783730592.2150416,25.74493980407715
loss_g,6449,1783730600.7771566,27.078227996826172
loss_g,6499,1783730609.3790562,27.93655776977539
loss_g,6549,1783730616.2434866,27.687795639038086
loss_g,6599,1783730624.5258486,27.180253982543945
loss_g,6649,1783730631.9095721,25.71849250793457
loss_g,6699,1783730640.164306,25.467437744140625
loss_g,6749,1783730647.4476511,25.082429885864258
loss_g,6799,1783730656.2441168,25.421981811523438
loss_g,6849,1783730663.2488766,28.137039184570312
loss_g,6899,1783730671.8713,26.032835006713867
loss_g,6949,1783730680.2404382,26.212482452392578
loss_g,6999,1783730687.1718426,25.688535690307617
loss_g,7049,1783730695.8563156,27.414012908935547
loss_g,7099,1783730702.5290794,26.893566131591797
loss_g,7149,1783730710.6361506,26.404571533203125
loss_g,7199,1783730717.5575593,26.545568466186523
loss_g,7249,1783730725.800958,25.918014526367188
loss_g,7299,1783730734.1666636,28.08536720275879
loss_g,7349,1783730740.9505515,25.881103515625
loss_g,7399,1783730749.3422513,27.032974243164062
